"B5_0"	"B5_1"	"B5_3"	"B5_4"	"B5_5"	"B5_6"	"B5_7"	"Bott_B5"	"B7_0"	"B7_1"	"B7_2"	"B7_3"	"B7_4"	"B7_5_"	"B7_6"	"B7_7"	"Bott_B7"	"B8_1"	"B8_2"	"B8_3"	"B8_4"	"B8_5"	"B8_6"	"B8_7"	"T1_0"	"T1_1"	"T1_2"	"T1_3"	"T1_4"	"T1_5"	"T1_6"	"T1_7"	"T1_8"	"Bott_T1"	"T3_0"	"T3_1"	"T3_2"	"T3_3"	"T3_5"	"T3_6"	"T3_8"	"Bott_T3"	"T4_0"	"T4_1"	"T4_2"	"T4_3"	"T4_4"	"T4_5"	"T4_6"	"T4_7"	"T4_8"	"9_0"	"A9_0"	"A9_1"	"A9_2"	"A9_3"	"A9_4"	"A9_5"	"A9_6"	"Bott_A9"	"A11_0"	"A11_1"	"A11_2"	"A11_3"	"A11_4"	"A11_5"	"A11_6"	"Bott_A11"	"A12_0"	"A12_1"	"A12_2"	"A12_3"	"A12_4"	"A12_5"	"A12_6"
"Cellulosilyticum"	0	0.000104644851473308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000173806698153273	4.51428641273127e-05	3.51613580448501e-05	1.18523958105059e-05	0	0	0	0	0	0	0	0	0	1.99648654999981e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.18741102513296e-06	4.9984206913085e-06	0.000476602415255247	0.000770900438067233	0.000714638604677855	0.000741251371610839	0.000612496365327092	0	3.20891510262742e-05	0	5.79273674806476e-06	3.45564218898518e-06	0	2.86463774984614e-06	0	5.29933611787469e-06	0.000714580294269405	0	2.77847239587675e-06	1.39957302525932e-06	0	3.26168626309518e-06	5.2373551284362e-06	1.25268689740541e-05
"Chelativorans"	0	8.56707849973781e-05	4.12486422321932e-05	2.05789310617242e-05	1.07635240315856e-05	0.000164321010935815	0.000213030501521964	0	7.67910553778696e-06	0	0.0002944702517186	0.000614391506651812	0.000373980980395854	2.64904003834801e-05	0	0.00226831971187145	0	0.000117176348273673	5.2096208919559e-05	7.31040974498506e-05	8.41940420086173e-06	0.000228948464528159	0.000182000216721432	3.78904748759087e-05	0	3.72684927814035e-06	0	1.37215055784781e-06	0	0	0	0	0	0	1.83668502841505e-05	0.000111956567159354	0	9.5935735848413e-06	0	0	0	0	0	0	0	1.65081756740025e-05	0	0	0	2.29361542988962e-05	0	1.42489323015955e-05	7.87251258881088e-05	8.30613895216495e-06	4.70635188075234e-06	1.17673234462471e-05	0	3.75862764987248e-06	4.90302977968565e-05	0	4.75103322336882e-05	1.62196628945813e-05	1.55503898504333e-05	2.93583133582754e-05	6.36586166632477e-06	1.92623110920848e-05	1.9326990547543e-05	1.74663767111141e-06	4.61301080635905e-05	0	4.54861233209279e-06	2.50872337743763e-05	1.10897332945236e-05	5.43601342641137e-05	5.93866380992193e-05
"Clostridium"	0	2.06989816101048e-05	0	0	0	0	0	0.00095688202321237	0	1.83922315028817e-06	0	0	0	0	0	0	0.000896484045325346	0	0	0	0	0	0	1.00877238305991e-05	0	0.000145770627447262	2.6727183093427e-05	2.07537771874481e-05	0	0	0	0	6.39983972575295e-06	7.82540448012647e-05	0	0	0	0	1.17224898348613e-05	0	0.000323882431700295	0.000550264665640098	0	0	0	0	0	0	0	1.86599221414749e-05	0.000191457756014918	3.23839370490807e-07	5.05609477620821e-05	0.000329257541103806	9.02050777144198e-05	0.000141660470718283	0.000170758070369266	0.000408490851820183	0.000244419693494777	0.000433817265786898	6.21677751568473e-05	7.08162067450916e-05	3.54203324370981e-05	4.21611868528617e-05	7.25708229961023e-05	0.000241048921049548	0.000141835172566646	0.000843009534792303	6.38577942202596e-05	4.91575885424348e-06	7.66266231329477e-05	6.08972368232845e-05	1.51342242607616e-05	0.000147187738954328	0.000297861106716397
"Comamonadaceae bacterium A1"	0	1.09244625164442e-05	0	0	0	1.69355916563375e-05	1.25965861769509e-05	0	0	1.90734252622477e-06	0	0	0	0	0	0	0	0	0	0	0	1.47115479214881e-05	0	0	2.22775769587147e-05	1.4399190392815e-06	2.60753005789532e-06	0	0	0	0	0	0	0	2.21932774266818e-05	3.90271131999158e-05	7.16727484629312e-06	1.14589906707827e-05	0	2.64988375127093e-05	0	0	0	0	0	0	0	0	0	1.16624513384218e-06	0	1.30615212764625e-05	1.16309404547755e-05	5.23588296984655e-06	0	0	3.09246899093947e-06	7.99708010611166e-07	3.14672060487288e-05	0	1.64264446552645e-05	1.89712128499121e-05	1.03669265669556e-05	4.26762449819542e-06	1.28908698743077e-05	9.00107994957235e-06	1.58980083536241e-05	0	2.49712568443403e-05	8.54914583346691e-06	1.66199296749544e-05	2.63011321828139e-06	0	1.98658297975166e-05	2.69095703887087e-05
"Croceicoccus"	0	2.18489250328884e-05	0	0	0	0	2.51931723539018e-05	0	4.60746332267217e-06	0	0	0	0	0	0	0	0	0	0	2.08868849856716e-05	0	0	2.17484535704856e-05	0	1.23764316437304e-05	3.95271893136098e-07	0	0	0	0	0	0	0	0	0	0	0	5.86273941295857e-06	0	0	0	0	0	0	0	5.25260135081899e-06	0	6.4712486833215e-06	1.43894242373605e-05	0	0	0.000257236406626531	0.000122461306937058	1.76265588984887e-05	1.11383661177805e-05	4.9422758474238e-05	7.52948971707001e-06	2.51908023342517e-05	2.70764331116969e-05	0	6.01460588915839e-05	3.99698835616468e-05	3.67161982579676e-05	0.000105145438067608	3.31024806648888e-05	0.000107472894597894	1.27807518136978e-05	0	9.37851783772171e-05	2.1586593229504e-05	9.84949516526246e-05	2.56941829785951e-05	3.75746257508565e-05	0.000101857527325449	2.73735284988589e-05
"Deinococcus"	0	4.3122878354385e-05	2.24992593993781e-05	0	0	7.36927096397388e-05	0	0	3.07164221511478e-05	0	0	9.01107543089324e-05	4.08550650852614e-05	0	0	0.000194798448538579	0	0	0	0	0	1.37920761763951e-05	0	3.19854658043385e-06	3.38289131595297e-05	0	0	0	0	0	0	0	0	0	1.68362794271379e-05	2.99602081130667e-05	0	3.19785786161377e-06	0	0	2.40405468886827e-05	0	1.5188704464264e-05	0	0	0	0	2.64732900681334e-05	0	0	0	1.71634866360128e-05	3.17207466948424e-06	3.20732098152904e-06	5.17698706882757e-06	3.53019703387414e-06	1.07564138815286e-06	3.59868604775025e-06	0	1.75350552056143e-05	2.27443079842124e-05	6.51682884157285e-06	8.85508310927453e-06	8.46166926366333e-06	1.20951371660171e-05	1.29615551273842e-05	2.80553088593366e-06	2.46584141803964e-06	1.99198193910959e-05	7.48050260428355e-06	5.24839884472245e-06	1.61853121125009e-06	0	0	0.000169344710204805
"Desulfarculus"	0	8.16459830176355e-05	0	0	0	0	0	0	0	1.22614876685878e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.88179732840245e-07	5.703972001646e-06	0	0	0	0	1.83917792618653e-05	0	0	4.05601277108323e-05	0.00016990591706226	0	0	0	0	7.26331416636795e-06	0	0	0	0	0	0	2.11786320545067e-05	0	0	0	0	4.32555636747851e-06	8.22389995263856e-07	0	0	1.34455173519107e-06	7.19737209550049e-07	2.85400240907075e-05	6.66332097813344e-06	6.31786332894789e-07	0	1.94379873130417e-06	4.41478396365043e-07	0	1.08012959394868e-06	0	0	0	0	0	1.41621480984383e-06	0	1.26418916893288e-06	1.90222825161562e-05
"Desulfitobacterium"	0	0.000110394568587226	1.16662826515294e-05	0	0	1.78510290431665e-05	0	0.000628255873826304	0	7.76560885677227e-06	0	0	0	0	0	0	0.00114443788710061	0	0	0	0	0	0	2.55883726434708e-05	8.20969965700782e-05	1.97071272434997e-05	0	0	0	0	0	4.21074946258495e-05	5.28682412127418e-06	0.000147542167030523	3.21419879972633e-05	7.05641743715649e-05	0	0	2.85735689724743e-05	3.65254246796804e-05	0.000542804858686596	0.000422490834984372	0	0	0	0	0	0	3.94548729088917e-05	3.63479733380812e-05	0.00045563977594248	7.82611812019449e-05	2.58572147300382e-05	6.44205496290021e-06	1.09814877217555e-06	1.24914664275547e-05	1.7479172557484e-06	0.00034307473655219	3.58579789857607e-05	3.47194093071163e-05	2.75458841142128e-05	2.59224969475898e-05	3.00208915168088e-05	2.59736456528101e-05	2.4031127790376e-05	3.76245141892124e-05	6.82679182243857e-05	0	3.23101376726388e-05	2.99220104171342e-05	3.18402863246495e-05	3.03474602109391e-05	1.65693662165235e-05	3.10629338652078e-05	4.17562299135136e-05
"Dinoroseobacter"	0	3.79481329518588e-05	7.91640608496637e-06	0	0	0	5.18682960227391e-06	0	1.766194273691e-05	2.11170065403456e-06	0	3.276754702143e-05	0	0	0	0	0	0	0	0	0	0	0	3.93667271438012e-06	0	8.47011199577353e-07	5.37803074440909e-06	0	0	0	0	1.59718083063567e-05	0	0	0	0.000114716060011874	6.85565420080211e-06	1.25249432913206e-05	0	0	1.20714235441045e-05	0	8.20190041070257e-05	0	0	0	0	0	0.00010583189439091	0	0	4.42580473004102e-06	1.00929648574498e-05	3.15249498184478e-06	0	2.62501830723975e-06	7.79840006410823e-06	8.95672971884506e-06	2.56128421326862e-05	3.682361593179e-06	1.35202275239485e-05	1.31784761018473e-05	0	2.72245011091777e-06	1.17768440827008e-05	3.96047517781183e-06	7.79314134981572e-06	0	2.15400917817592e-05	3.63338697922344e-06	2.27430616604639e-06	1.61853121125009e-06	0	9.21052108793953e-06	1.67024919654054e-05
"Emticicia"	0	3.56482461062916e-05	8.74971198864704e-06	6.8596436872414e-06	1.88361670552747e-05	2.33436533641409e-05	5.92780525974161e-05	0	0	0	0.000112277065250248	9.83026410642899e-05	3.14269731425087e-05	2.01831621969372e-05	0	0.000523791383848178	0	0.000102262994857024	5.89768402862932e-06	0	0	7.99940418230918e-05	3.6247422617476e-05	2.58344146881196e-05	0	4.43269194445481e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.74723620978987e-06	0	0	0	8.06731041114644e-07	9.59649612733399e-07	7.31795489505321e-06	0	2.4007880650002e-06	0	0	0	5.88842204135041e-06	0	1.87035392395577e-06	0	0	1.49610052085671e-06	0	8.29497245765669e-06	1.40904846565712e-05	4.87615822302681e-06	0
"Enterococcus"	0	0.000154667390364394	0	0	0	0	0	0	0	3.26291810736308e-05	0	0	0	0	0	0	8.00844706354888e-06	0	0	0	0	1.83894349018602e-05	0	0	0	0.000273669318583443	4.98690123572479e-05	3.72195838816218e-05	0	0	3.87719000654276e-06	0	2.50428511007724e-06	1.33829579567454e-05	0	3.94213264645614e-05	0	0	1.04403425091733e-05	0	2.03577397057355e-05	0.00370960050863153	0	0	0	0	0	0	0	0	5.00906919806472e-05	7.66419843494909e-06	4.48896627469436e-05	0.000720550700850348	0.000279243544924639	0.000458563542912985	0.000538089604423468	0.00138837307722204	0.00170874246799492	0.000930234678657839	2.53978105823705e-05	6.29960121352042e-05	1.49024569399986e-05	2.83281971000903e-05	0.000172992290782376	0.00110137214262967	0.000484421666304545	0.0012608669117576	8.29198223457103e-06	5.96302921884317e-05	5.94818535735211e-05	3.2572940626408e-05	5.61010037252371e-05	7.74767362103148e-05	0.0006142805378388
"Ferrimonas"	0	0.00023631337338203	2.70824418696218e-05	2.74385747489656e-05	0	0	0	0	0	1.24658457963976e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.47528632874608e-06	2.14576170559596e-05	1.30376502894766e-05	6.86075278923905e-06	0	4.24968605444273e-06	1.81743281556692e-05	9.43788672648351e-06	0	0	6.35186905660204e-05	0.000693815345776281	4.36268903687407e-06	6.92869203349649e-06	0	0	4.96155967702599e-05	0	0	0	0	0	0	0	0	0	0	0.000137955571829084	0.000101890883322827	2.93044968312354e-05	2.02373130872351e-05	2.75174332896856e-05	2.35296553658438e-05	3.00690211989798e-05	4.61031158388352e-05	2.40230256316916e-05	9.64105943997449e-05	7.83467645175758e-05	6.41453581330375e-05	6.46030053347514e-05	7.00244783295724e-05	0.000101352160232185	2.27559727414619e-05	2.05486784836637e-06	0.000104841154689979	4.40281010423546e-05	0.000115114881327579	7.70825489357854e-05	6.04064295925228e-05	0.000143575769900234	7.42332976240241e-06
"Fictibacillus"	0	5.28973974480456e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000149158672245572	3.55275970388237e-05	2.1611371286103e-05	0	0	0	0	2.22603120895755e-06	0	0	0	0	0	1.08066703165127e-05	0	0	0.000469784320995191	0	0	0	0	0	0	0	0	0	5.39732284151344e-07	2.97982771981853e-06	0.00031489312918653	0.000551584440424174	0.000480830939588191	0.000470996472837433	0.000469588543830876	1.97584782166437e-05	4.2960885253755e-05	7.58143599473747e-07	2.17227628052428e-06	0	2.28097171455272e-06	2.70549120818803e-06	1.98023758890592e-06	5.70457946806511e-05	0.000654475409704689	0	5.77067343759017e-06	1.57451965341673e-06	0	0	4.87615822302681e-06	5.14993502266667e-05
"Filomicrobium"	0	4.48477934885604e-05	0	0	2.01816075592229e-05	4.76027441151108e-05	4.74224420779328e-05	0	0	6.1307438342939e-07	3.1667890198788e-05	0.000248487231579177	2.5141578514007e-05	0	0	0.000125536777947084	0	2.13047905952132e-05	7.37210503578665e-06	1.11396719923582e-05	0	4.96514742350225e-05	9.92034724267764e-06	0	2.0627386072884e-06	4.51739306441255e-07	5.54100137302755e-06	0	0	4.24968605444273e-06	0	3.38795933771203e-06	0	0	0	0	1.86972387294603e-06	0	1.83163903669707e-06	0	0	2.72574732247982e-06	3.94906316070864e-05	0	0	0	0	0	0	0	0	1.99700945135997e-05	2.42231156578796e-05	4.46831897426695e-06	1.4119055642257e-06	3.71123277920102e-06	2.42019312334393e-06	0	4.39077293703193e-06	0	1.213029759158e-05	7.53055777248418e-06	3.02368691536204e-06	1.30971924254963e-05	1.27317233326495e-06	1.368164152335e-05	8.72831831179361e-06	0	1.71558253129056e-05	4.06084427089678e-06	1.4345623508908e-05	3.43937882390643e-06	6.78430742723798e-06	2.70897679057045e-06	1.5310617634955e-05
"Flexibacter"	0	7.24464356353667e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.15035487792903e-06	0	0	0	0	0	0	0	0	0	0	0	0	4.94542539908209e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	3.46044509398281e-06	9.59454994474499e-07	0	0	0	0	0	2.454907728786e-06	0	0	0	0	0	0	0	0	0	0	6.47302524182435e-06	9.71118726750052e-06	0	0	0
"Frischella"	0	0.000181691060799809	0	0	0	0	0	0.00056879855802829	0	2.31605878184436e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000418734103364391	9.15894932835729e-05	5.7458804609877e-05	2.62265779636727e-05	0	1.79320037802603e-05	0	0	2.70296195185497e-06	0	9.97359559553404e-05	0	0	3.24200109495382e-05	0	3.18153620526821e-05	2.56645040103619e-06	0	2.30285383464312e-06	0	0	0	0	0	0	0	3.1304472480778e-06	5.55593684533906e-05	0.000992515072284106	0.000777959965888362	0.000701694548886983	0.000644174736330043	0.00112518917092991	8.04975038455853e-05	2.10420662467372e-05	1.99644481194753e-05	2.65017706223963e-05	3.02368691536204e-06	8.68240846184585e-06	2.53043001236409e-05	7.14685747996045e-05	1.55862826996314e-05	0.00137409013020259	1.04841154689979e-06	1.2396261458527e-05	4.89850558840762e-06	8.69960526046922e-06	1.04373960419046e-06	1.98658297975166e-06	0
"Gilliamella"	0	0.000112694455432793	0	0	0	0	0	0	0	1.49862627060517e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017727944407154	3.6342450181916e-05	2.29835218439508e-05	1.16002171762398e-05	0	3.39254125572491e-06	0	0	0	0	1.2220611204014e-05	0	0	1.11729981238521e-05	0	1.84140359147356e-06	0.000274946486411698	0	0	0	0	0	0	0	0	0	2.50435779846224e-05	6.89205314551575e-05	0.000478219782245932	0.000187155926457918	0.000219686876954168	0.000242153767507912	0.000555637125772638	4.68349113283405e-05	1.54308485809406e-05	4.01816107721086e-05	6.28511937165026e-05	2.37575400492731e-05	2.96526322891854e-05	3.58079718730768e-05	9.5051404267484e-05	2.7743583205344e-05	0.000830577584309687	2.82118016256669e-05	1.73120203127705e-05	3.46394323751681e-05	2.02316401406261e-05	1.64388987659997e-05	3.4494304466597e-05	1.48466595248048e-05
"Halobacillus"	0	2.18489250328884e-05	0	0	0	0	0	0	2.5341048274697e-05	6.1307438342939e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.14524815157993e-05	0.000208647092162555	4.41650403556019e-05	3.46468015856572e-05	0	0	0	0	0	0	0	0	0	0	4.21276978440326e-06	0	1.56519305275253e-05	0	0	0	0	0	0	2.20610750567778e-05	0	0	0	1.61919685245403e-06	6.82476671313275e-06	0.000432878680507052	0.000216962821702683	0.000262049241360657	0.000265414512526718	0.000479824806366699	0	0	7.58143599473747e-07	4.92382623585504e-06	2.37575400492731e-06	0	3.81951699979486e-06	5.04060477176052e-06	7.79314134981572e-06	0.00101736507172619	0	8.33541718763024e-06	5.94818535735211e-06	5.26022643656278e-06	5.61010037252371e-06	1.80598452704697e-06	0
"Halobacteroides"	0	4.65727086227358e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.837819977898e-07	0	0	0	0	2.19538646851596e-05	0	0	2.89636837403238e-06	0	0	0	2.16025918789736e-06	0	0	0	0	1.39957302525932e-06	0	3.26168626309518e-06	0	0
"Halorhodospira"	0	8.04960395948519e-06	6.66644722944536e-06	0	0	0	1.03736592045478e-05	0	0	0	0	0	0	0	0	8.22482338273999e-05	0	0	0	0	0	0	1.44989690469904e-05	0	0	5.42087167729506e-06	0	0	0	0	0	0	0	0	1.14792814275941e-05	5.08535111392842e-05	0	0	0	0	6.95641356778902e-06	0	0	0	0	0	0	0	0	0	0	9.06750237374259e-06	8.07437188595988e-06	2.1108009878439e-06	3.60820310857679e-06	0	0	1.4394744191001e-06	0	0	1.04876531260535e-05	7.6753761911858e-06	5.18346328347778e-06	2.79602984364528e-06	4.1378100831111e-06	4.50053997478618e-06	6.23451307985258e-06	0	1.03888053283706e-05	0	6.29807861366694e-06	3.6416952253127e-06	2.87028391152376e-06	4.51496131761742e-06	1.02070784233033e-05
"Halothece"	0	1.95490381873212e-05	0	0	0	1.19006860287777e-05	1.70424401217571e-05	0	0	1.70298439841497e-06	4.52398431411257e-05	0	0	1.51373716477029e-05	0	0	0	0	0	0	0	0	1.25912099618601e-05	1.59927329021693e-05	5.77566810040751e-06	2.37163135881659e-06	0	0	0	7.08281009073788e-06	5.81578500981414e-06	0	0	0	0	4.69113784928281e-05	0	0	6.04440882110034e-06	0	3.78510738247344e-06	0	0	0	0	0	0	7.05954401816891e-06	0	2.07980382201855e-05	0	3.74574205201033e-05	1.5956496822254e-05	4.16677597600354e-06	0	7.7845370490558e-06	3.6302896850159e-06	5.59795607427816e-06	0	2.56011806001969e-05	2.35024515836862e-05	1.20199287522344e-05	1.44705016663755e-05	1.30236126927688e-05	4.77439624974357e-06	2.3762851066871e-05	1.24690261597052e-05	0	8.57791265645279e-06	1.41060906252204e-05	8.04754489524108e-06	1.96246909364073e-05	1.44818870081426e-05	1.17388994258053e-05	0
"Hyphomonas"	0	1.49492644961868e-05	0	0	0	0	2.2229269724031e-06	0	0	1.36238751873198e-06	0	0	2.19988811997561e-05	2.27060574715544e-05	0	0.000151509904418895	0	0	0	8.35475399426864e-06	0	0	0	0	0	3.69861557148777e-06	2.2815888006584e-06	2.40126347623367e-06	0	3.54140504536894e-06	1.59934087769889e-05	0	0	0	0	6.14972692847158e-05	0	2.39839339621032e-06	6.22757272477004e-06	0	4.29660838010498e-06	0	0	0	0	0	0	0	0	4.66498053536872e-06	0	4.56613512392037e-05	8.92987081197229e-05	9.84126694332414e-06	0	3.34916128854726e-06	4.43702072613054e-06	4.15848165517806e-06	0	0	5.14274074976359e-05	2.46191311792752e-05	9.28703838289768e-06	1.92043102418794e-05	6.90695990796237e-05	2.07024838840164e-05	2.55615036273956e-05	0	4.17458415947369e-05	1.62433770835871e-05	1.8544342584686e-05	4.04632802812522e-07	7.43664467985701e-06	2.4380791115134e-05	1.29908270842042e-05
"Kyrpidia"	0	1.20744059392278e-05	0	0	0	0	9.96612259294058e-05	0	0	2.58853628559076e-06	4.93525561539553e-05	0.000204797168883937	0	1.51373716477029e-05	0	0	0	0	0	0	1.36815318264003e-05	0	0	0	4.95057265749216e-06	2.59750101203721e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.98254573011947e-05	0	0	0	0	0	0	0	0	0	9.06750237374259e-06	3.58540561126552e-05	4.44090597442482e-06	0	0	3.49583451149679e-06	4.31842325730029e-06	0	2.29709223193547e-05	2.90621713131603e-05	1.50611155449684e-05	3.88759746260833e-06	1.12576991073086e-05	1.32091629576239e-05	1.51218143152815e-05	1.21573005057125e-05	4.41796587398769e-06	2.43040858599496e-05	4.27457291673346e-06	2.25681150323065e-05	8.09265605625043e-06	3.39215371361899e-06	1.98658297975166e-05	6.03145543195196e-06
"Lachancea"	0	3.96730480860342e-05	0.000139578738866512	0.00016348817454592	0.000262360898269898	0.000221993566306045	0.000220069770267907	0	0	0.000164780770390633	0.000174790303045258	0	0.000292270850225331	0.000254812422736332	0.000141668951649758	0	0	0	0.000185285573232771	0.000194944259866268	0.000175755062692989	0.000197686425194997	0.000212524362083517	0.000210365948174688	0	9.33406341934243e-05	0.000161992804846746	0.000187298551146226	0.000166185719981349	0.000164675334609656	0.000165992197155112	0.000227961264008909	0.000166674086770697	0	0	5.55840703150316e-05	0.000218134451843704	0.000219319751675678	0.000166862316243103	0.000184059492993684	4.7978793577839e-05	0	0	0.000200348283613951	0.00021755341842895	0.000285141216187317	0.000215799245045181	0.000211492172877644	0.000180099890454706	0.00021925408516233	0.000100552426124114	0	4.95035895389207e-05	4.19693027582988e-05	6.82421022709089e-05	5.41296878527368e-05	6.85721384947447e-05	3.33478240424856e-05	9.14744361881651e-05	8.06612539458258e-05	3.48746055757924e-05	8.96426011763021e-05	0.000143841106116508	0.000139286434053171	0.000123656862868359	8.64103675158946e-05	9.19590679278255e-05	3.39053194980451e-06	2.15400917817592e-05	0.000131229388543717	0.000160076164764035	9.99443022946928e-05	0.000172217034691426	8.97574309942342e-05	3.15491514902103e-05
"Lactobacillus"	0	0.109690803212482	0.00604813424891431	0	2.15270480631711e-05	0.000264103686100182	0.000304911483047959	0.0172792332290829	0	0.000340528760307058	0	0	0	0	0	0.000961005679456989	0.0196753683577632	0	0	0	0	0	0	0.00202320373314673	3.25912699951567e-05	0.210068969863285	0.049458489343758	0.039499412033486	0.0140491238935978	0	0.00448687813507161	0.00273190521167365	0.000114918861162433	0.0112050298825629	8.57119679927022e-05	7.01699611069193e-05	0	0	0.0181493448868239	1.14589567622527e-05	0.0108690892990718	0.0986771505752557	0	0	0	0	0	0	0	0.000698969583549413	0.0110472238347096	9.72597576040723e-05	0.00056684013108935	0.548304378489315	0.714053982483586	0.658533183218493	0.677933203476527	0.652187713222148	0.0253003654586675	0.0143443765604007	0.000165022590152119	0.00189060445614963	0.000521801970536763	0.000944910927686648	0.00288166642980356	0.020900687664506	0.00826665261823053	0.887120458202652	7.79636950330931e-05	0.00248844262347638	0.00328147390434863	0.000786201535864729	0.000849212635459461	0.00153075248512501	0.00813968108447425
